0.5890,1.0000,0.8219,0.8367,0.9589,0.6467,1.0000,0.4733,0.9817,0.3267,0.6119,0.4333,0.5845,0.2467,0.5616,0.1333,0.5342,0.0267,0.4429,0.4533,0.3653,0.2500,0.3151,0.1200,0.2740,0.0000,0.3014,0.5233,0.2055,0.3367,0.1598,0.2100,0.1233,0.0900,0.1781,0.6233,0.0822,0.4800,0.0320,0.3800,0.0000,0.2700
0.5864,1.0000,0.8182,0.8395,0.9591,0.6488,1.0000,0.4783,0.9818,0.3278,0.6136,0.4348,0.5864,0.2475,0.5591,0.1371,0.5364,0.0301,0.4455,0.4582,0.3636,0.2508,0.3182,0.1171,0.2818,0.0000,0.3000,0.5251,0.2045,0.3378,0.1591,0.2140,0.1273,0.0936,0.1773,0.6288,0.0818,0.4816,0.0364,0.3813,0.0000,0.2709
0.5826,1.0000,0.8165,0.8395,0.9541,0.6522,1.0000,0.4783,0.9817,0.3278,0.6101,0.4381,0.5826,0.2475,0.5550,0.1371,0.5321,0.0301,0.4404,0.4582,0.3624,0.2542,0.3119,0.1204,0.2752,0.0000,0.2982,0.5251,0.2018,0.3378,0.1560,0.2140,0.1239,0.0936,0.1743,0.6288,0.0780,0.4816,0.0321,0.3813,0.0000,0.2742
0.5347,1.0000,0.7162,0.8639,0.8449,0.6962,0.9274,0.5475,1.0000,0.4272,0.5644,0.4525,0.5644,0.2500,0.5611,0.1266,0.5512,0.0158,0.4323,0.4652,0.3861,0.2500,0.3531,0.1139,0.3201,0.0000,0.3234,0.5253,0.2442,0.3323,0.1947,0.2120,0.1485,0.1013,0.2343,0.6266,0.1254,0.5063,0.0561,0.4177,0.0000,0.3291
0.5359,1.0000,0.7157,0.8639,0.8431,0.6962,0.9281,0.5506,1.0000,0.4335,0.5654,0.4494,0.5654,0.2468,0.5588,0.1266,0.5458,0.0158,0.4314,0.4620,0.3889,0.2468,0.3529,0.1139,0.3170,0.0000,0.3235,0.5253,0.2484,0.3323,0.1993,0.2120,0.1536,0.1013,0.2353,0.6266,0.1275,0.5063,0.0588,0.4209,0.0000,0.3323
0.5407,1.0000,0.7199,0.8639,0.8436,0.6962,0.9251,0.5538,1.0000,0.4335,0.5668,0.4462,0.5668,0.2468,0.5603,0.1234,0.5505,0.0158,0.4365,0.4620,0.3909,0.2468,0.3550,0.1108,0.3225,0.0000,0.3290,0.5253,0.2508,0.3323,0.1987,0.2120,0.1531,0.1013,0.2378,0.6297,0.1270,0.5095,0.0586,0.4241,0.0000,0.3323
0.5359,1.0000,0.7157,0.8639,0.8431,0.6962,0.9248,0.5506,1.0000,0.4335,0.5654,0.4494,0.5654,0.2468,0.5588,0.1266,0.5458,0.0158,0.4314,0.4652,0.3889,0.2468,0.3529,0.1139,0.3170,0.0000,0.3235,0.5253,0.2484,0.3323,0.1961,0.2120,0.1503,0.1013,0.2353,0.6297,0.1275,0.5095,0.0556,0.4209,0.0000,0.3323
0.5422,1.0000,0.7175,0.8639,0.8409,0.6962,0.9253,0.5506,1.0000,0.4335,0.5682,0.4494,0.5682,0.2468,0.5617,0.1266,0.5519,0.0158,0.4383,0.4620,0.3896,0.2468,0.3539,0.1139,0.3182,0.0000,0.3279,0.5253,0.2532,0.3354,0.2013,0.2120,0.1558,0.1013,0.2403,0.6297,0.1299,0.5127,0.0584,0.4272,0.0000,0.3354
0.5466,1.0000,0.7203,0.8671,0.8424,0.6994,0.9260,0.5570,1.0000,0.4399,0.5723,0.4494,0.5723,0.2468,0.5659,0.1266,0.5531,0.0158,0.4405,0.4652,0.3955,0.2468,0.3569,0.1139,0.3215,0.0000,0.3344,0.5285,0.2572,0.3354,0.2026,0.2120,0.1576,0.1044,0.2444,0.6329,0.1318,0.5127,0.0611,0.4272,0.0000,0.3386
0.5429,1.0000,0.7175,0.8671,0.8413,0.7025,0.9238,0.5601,1.0000,0.4462,0.5714,0.4494,0.5714,0.2468,0.5651,0.1266,0.5524,0.0158,0.4413,0.4652,0.3968,0.2468,0.3587,0.1139,0.3206,0.0000,0.3333,0.5285,0.2540,0.3354,0.2000,0.2152,0.1524,0.1044,0.2476,0.6329,0.1333,0.5158,0.0603,0.4335,0.0000,0.3418
0.5426,1.0000,0.7129,0.8667,0.8360,0.7016,0.9211,0.5619,1.0000,0.4444,0.5678,0.4476,0.5678,0.2444,0.5615,0.1238,0.5489,0.0127,0.4385,0.4635,0.3912,0.2476,0.3565,0.1111,0.3186,0.0000,0.3312,0.5270,0.2524,0.3333,0.1987,0.2127,0.1514,0.1016,0.2461,0.6317,0.1325,0.5175,0.0599,0.4317,0.0000,0.3460
0.5469,1.0000,0.7188,0.8698,0.8344,0.7048,0.9219,0.5619,1.0000,0.4476,0.5687,0.4476,0.5687,0.2476,0.5656,0.1238,0.5531,0.0127,0.4406,0.4635,0.3937,0.2476,0.3594,0.1143,0.3250,0.0000,0.3344,0.5270,0.2531,0.3365,0.2000,0.2127,0.1500,0.1016,0.2500,0.6317,0.1344,0.5175,0.0625,0.4349,0.0000,0.3460
0.5432,1.0000,0.7099,0.8694,0.8272,0.7070,0.9136,0.5637,1.0000,0.4490,0.5648,0.4490,0.5648,0.2452,0.5617,0.1210,0.5494,0.0096,0.4352,0.4618,0.3920,0.2452,0.3580,0.1115,0.3241,0.0000,0.3333,0.5287,0.2531,0.3344,0.1975,0.2134,0.1512,0.1019,0.2500,0.6338,0.1358,0.5191,0.0617,0.4363,0.0000,0.3471
0.5385,1.0000,0.7077,0.8667,0.8246,0.7048,0.9138,0.5651,1.0000,0.4540,0.5631,0.4476,0.5662,0.2444,0.5600,0.1206,0.5508,0.0095,0.4338,0.4635,0.3908,0.2444,0.3569,0.1111,0.3231,0.0000,0.3323,0.5270,0.2523,0.3365,0.1969,0.2159,0.1477,0.1048,0.2492,0.6317,0.1354,0.5206,0.0615,0.4381,0.0000,0.3492
0.5380,1.0000,0.7021,0.8671,0.8207,0.7089,0.9088,0.5696,1.0000,0.4620,0.5623,0.4494,0.5653,0.2468,0.5593,0.1234,0.5471,0.0127,0.4347,0.4652,0.3921,0.2468,0.3587,0.1108,0.3252,0.0000,0.3343,0.5285,0.2523,0.3386,0.1976,0.2184,0.1520,0.1076,0.2523,0.6329,0.1368,0.5222,0.0638,0.4399,0.0000,0.3544
0.5364,1.0000,0.7030,0.8703,0.8182,0.7089,0.9091,0.5696,1.0000,0.4620,0.5606,0.4494,0.5636,0.2468,0.5576,0.1234,0.5485,0.0127,0.4333,0.4652,0.3909,0.2468,0.3545,0.1139,0.3212,0.0000,0.3333,0.5285,0.2515,0.3386,0.1970,0.2184,0.1515,0.1076,0.2515,0.6329,0.1364,0.5222,0.0606,0.4430,0.0000,0.3576
0.5380,1.0000,0.7052,0.8703,0.8207,0.7089,0.9088,0.5696,1.0000,0.4620,0.5623,0.4494,0.5623,0.2468,0.5593,0.1234,0.5502,0.0127,0.4347,0.4652,0.3891,0.2468,0.3556,0.1139,0.3222,0.0000,0.3343,0.5285,0.2523,0.3386,0.1976,0.2184,0.1520,0.1076,0.2523,0.6361,0.1368,0.5222,0.0638,0.4399,0.0000,0.3544
0.5396,1.0000,0.7043,0.8667,0.8201,0.7079,0.9116,0.5683,1.0000,0.4603,0.5610,0.4476,0.5610,0.2444,0.5579,0.1206,0.5457,0.0095,0.4329,0.4635,0.3902,0.2444,0.3537,0.1111,0.3201,0.0000,0.3323,0.5270,0.2530,0.3365,0.1982,0.2159,0.1524,0.1048,0.2530,0.6317,0.1372,0.5206,0.0610,0.4381,0.0000,0.3524
0.5366,1.0000,0.7043,0.8667,0.8201,0.7111,0.9085,0.5714,1.0000,0.4571,0.5610,0.4476,0.5610,0.2444,0.5549,0.1206,0.5457,0.0095,0.4329,0.4635,0.3872,0.2444,0.3506,0.1111,0.3140,0.0000,0.3293,0.5270,0.2500,0.3365,0.1951,0.2159,0.1494,0.1048,0.2500,0.6349,0.1341,0.5206,0.0610,0.4381,0.0000,0.3524
0.5350,1.0000,0.7021,0.8698,0.8207,0.7111,0.9088,0.5683,1.0000,0.4603,0.5593,0.4476,0.5623,0.2444,0.5562,0.1206,0.5441,0.0095,0.4316,0.4635,0.3860,0.2444,0.3495,0.1111,0.3161,0.0000,0.3313,0.5270,0.2523,0.3365,0.1976,0.2159,0.1520,0.1048,0.2492,0.6349,0.1337,0.5206,0.0608,0.4381,0.0000,0.3524
0.5396,1.0000,0.7073,0.8703,0.8293,0.7089,0.9146,0.5728,1.0000,0.4620,0.5610,0.4462,0.5640,0.2468,0.5610,0.1234,0.5518,0.0095,0.4329,0.4620,0.3872,0.2437,0.3537,0.1108,0.3201,0.0000,0.3293,0.5253,0.2500,0.3386,0.1951,0.2152,0.1494,0.1044,0.2470,0.6329,0.1341,0.5158,0.0610,0.4335,0.0000,0.3449
0.5429,1.0000,0.7086,0.8675,0.8252,0.7098,0.9172,0.5710,1.0000,0.4574,0.5644,0.4479,0.5644,0.2461,0.5613,0.1230,0.5491,0.0126,0.4387,0.4637,0.3896,0.2492,0.3528,0.1136,0.3190,0.0000,0.3344,0.5300,0.2577,0.3375,0.2025,0.2177,0.1564,0.1073,0.2546,0.6341,0.1380,0.5237,0.0644,0.4416,0.0000,0.3565
0.5463,1.0000,0.7130,0.8703,0.8302,0.7152,0.9167,0.5759,1.0000,0.4557,0.5679,0.4462,0.5648,0.2437,0.5586,0.1203,0.5463,0.0095,0.4383,0.4620,0.3889,0.2468,0.3519,0.1139,0.3179,0.0000,0.3364,0.5285,0.2562,0.3386,0.2006,0.2152,0.1512,0.1044,0.2531,0.6361,0.1389,0.5222,0.0648,0.4399,0.0000,0.3513
0.5545,1.0000,0.7244,0.8639,0.8397,0.7025,0.9167,0.5570,1.0000,0.4430,0.5801,0.4462,0.5737,0.2437,0.5673,0.1234,0.5545,0.0127,0.4487,0.4620,0.3974,0.2468,0.3590,0.1139,0.3237,0.0000,0.3429,0.5285,0.2628,0.3354,0.2083,0.2152,0.1603,0.1013,0.2564,0.6361,0.1410,0.5158,0.0641,0.4304,0.0000,0.3418
0.5474,1.0000,0.6763,0.8669,0.7737,0.7045,0.8816,0.5942,1.0000,0.5455,0.5158,0.4448,0.5184,0.2370,0.5132,0.1136,0.5026,0.0000,0.3974,0.4740,0.3421,0.2630,0.3026,0.1396,0.2658,0.0390,0.3132,0.5519,0.2211,0.3929,0.1605,0.2922,0.1105,0.1981,0.2553,0.6753,0.1421,0.6071,0.0658,0.5584,0.0000,0.5000
0.5488,1.0000,0.6807,0.8693,0.7810,0.7092,0.8865,0.5980,1.0000,0.5490,0.5172,0.4477,0.5198,0.2386,0.5145,0.1144,0.5013,0.0000,0.4011,0.4771,0.3483,0.2614,0.3087,0.1340,0.2744,0.0294,0.3166,0.5556,0.2243,0.3889,0.1636,0.2876,0.1135,0.1928,0.2586,0.6765,0.1425,0.6013,0.0660,0.5523,0.0000,0.4935
0.5476,1.0000,0.6772,0.8701,0.7778,0.7110,0.8836,0.5974,1.0000,0.5552,0.5185,0.4513,0.5265,0.2403,0.5212,0.1136,0.5079,0.0000,0.4021,0.4773,0.3492,0.2630,0.3095,0.1364,0.2725,0.0357,0.3175,0.5552,0.2222,0.3896,0.1614,0.2890,0.1111,0.1948,0.2593,0.6721,0.1429,0.5974,0.0661,0.5487,0.0000,0.4903
0.5464,1.0000,0.6790,0.8697,0.7772,0.7101,0.8806,0.5993,1.0000,0.5505,0.5199,0.4463,0.5252,0.2378,0.5172,0.1140,0.5040,0.0000,0.4005,0.4723,0.3448,0.2606,0.3050,0.1336,0.2653,0.0293,0.3156,0.5505,0.2202,0.3909,0.1592,0.2932,0.1061,0.1987,0.2599,0.6710,0.1432,0.5961,0.0663,0.5440,0.0000,0.4853
0.5413,1.0000,0.6773,0.8664,0.7760,0.7036,0.8827,0.5896,1.0000,0.5440,0.5173,0.4463,0.5227,0.2410,0.5173,0.1140,0.5040,0.0000,0.4000,0.4723,0.3413,0.2606,0.3013,0.1368,0.2613,0.0358,0.3147,0.5505,0.2187,0.3876,0.1600,0.2932,0.1067,0.1987,0.2560,0.6678,0.1413,0.5896,0.0667,0.5375,0.0000,0.4756
0.5053,1.0000,0.6516,0.8787,0.7686,0.7213,0.8803,0.6131,1.0000,0.5738,0.5266,0.4426,0.5372,0.2361,0.5319,0.1115,0.5213,0.0000,0.4096,0.4623,0.3644,0.2459,0.3298,0.1180,0.2952,0.0164,0.3191,0.5311,0.2340,0.3607,0.1755,0.2590,0.1250,0.1672,0.2527,0.6426,0.1410,0.5508,0.0665,0.4918,0.0000,0.4262
0.5067,1.0000,0.6542,0.8750,0.7694,0.7138,0.8820,0.6053,1.0000,0.5658,0.5228,0.4375,0.5389,0.2303,0.5362,0.1086,0.5255,0.0000,0.4048,0.4539,0.3566,0.2401,0.3244,0.1118,0.2895,0.0132,0.3137,0.5230,0.2279,0.3487,0.1716,0.2500,0.1260,0.1579,0.2466,0.6349,0.1367,0.5428,0.0617,0.4803,0.0000,0.4178
0.5053,1.0000,0.6543,0.8779,0.7713,0.7162,0.8803,0.6007,1.0000,0.5677,0.5239,0.4356,0.5372,0.2277,0.5372,0.1056,0.5293,0.0000,0.4069,0.4554,0.3617,0.2376,0.3271,0.1089,0.2926,0.0099,0.3165,0.5215,0.2314,0.3465,0.1755,0.2475,0.1303,0.1551,0.2500,0.6304,0.1383,0.5413,0.0665,0.4785,0.0000,0.4158
0.5121,1.0000,0.6595,0.8698,0.7694,0.7079,0.8794,0.5841,1.0000,0.5365,0.5228,0.4349,0.5228,0.2286,0.5147,0.1079,0.5067,0.0000,0.4021,0.4540,0.3512,0.2381,0.3137,0.1111,0.2788,0.0063,0.3083,0.5238,0.2198,0.3460,0.1609,0.2444,0.1126,0.1492,0.2413,0.6349,0.1287,0.5429,0.0590,0.4825,0.0000,0.4159
0.5160,1.0000,0.6604,0.8703,0.7727,0.7089,0.8824,0.5854,1.0000,0.5285,0.5214,0.4367,0.5187,0.2278,0.5080,0.1076,0.4947,0.0000,0.4011,0.4589,0.3476,0.2437,0.3075,0.1139,0.2701,0.0095,0.3102,0.5285,0.2166,0.3544,0.1578,0.2500,0.1070,0.1519,0.2433,0.6424,0.1310,0.5506,0.0588,0.4905,0.0000,0.4209
0.5200,1.0000,0.6640,0.8738,0.7733,0.7098,0.8827,0.5836,1.0000,0.5300,0.5227,0.4416,0.5173,0.2334,0.5067,0.1104,0.4933,0.0000,0.4027,0.4637,0.3493,0.2492,0.3067,0.1199,0.2693,0.0158,0.3120,0.5363,0.2160,0.3628,0.1573,0.2587,0.1067,0.1640,0.2453,0.6467,0.1333,0.5584,0.0613,0.4984,0.0000,0.4322
0.5840,1.0000,0.7123,0.8533,0.8006,0.6700,0.8889,0.5200,1.0000,0.4333,0.5299,0.4333,0.4986,0.2300,0.4786,0.1100,0.4558,0.0000,0.4131,0.4700,0.3390,0.2700,0.2877,0.1533,0.2422,0.0533,0.3276,0.5533,0.2222,0.3967,0.1538,0.3033,0.0969,0.2167,0.2707,0.6767,0.1481,0.6000,0.0684,0.5500,0.0000,0.4900
0.5903,1.0000,0.7163,0.8519,0.8052,0.6700,0.8940,0.5185,1.0000,0.4310,0.5301,0.4343,0.4986,0.2290,0.4785,0.1111,0.4556,0.0000,0.4126,0.4714,0.3381,0.2727,0.2894,0.1515,0.2436,0.0505,0.3266,0.5556,0.2206,0.3973,0.1547,0.3030,0.0974,0.2155,0.2722,0.6768,0.1490,0.6027,0.0688,0.5522,0.0000,0.4949
0.5796,1.0000,0.7803,0.8464,0.9045,0.6589,0.9554,0.5000,1.0000,0.3620,0.5828,0.4297,0.5605,0.2396,0.5382,0.1224,0.5191,0.0156,0.4299,0.4531,0.3567,0.2474,0.3121,0.1146,0.2739,0.0000,0.3089,0.5234,0.2102,0.3385,0.1529,0.2135,0.1083,0.0938,0.2134,0.6302,0.1083,0.4896,0.0478,0.3932,0.0000,0.2891
0.5714,1.0000,0.7746,0.8442,0.8984,0.6545,0.9524,0.4935,1.0000,0.3584,0.5810,0.4286,0.5619,0.2390,0.5397,0.1195,0.5206,0.0130,0.4254,0.4519,0.3556,0.2442,0.3111,0.1143,0.2698,0.0000,0.3048,0.5221,0.2095,0.3325,0.1556,0.2078,0.1111,0.0909,0.2063,0.6234,0.1048,0.4831,0.0476,0.3870,0.0000,0.2831
0.5660,1.0000,0.7673,0.8472,0.8931,0.6606,0.9497,0.5000,1.0000,0.3679,0.5755,0.4301,0.5535,0.2383,0.5346,0.1218,0.5157,0.0130,0.4214,0.4534,0.3491,0.2461,0.3050,0.1140,0.2642,0.0000,0.3019,0.5207,0.2075,0.3342,0.1541,0.2098,0.1101,0.0907,0.2044,0.6244,0.1038,0.4845,0.0440,0.3860,0.0000,0.2850
0.5914,1.0000,0.7359,0.8526,0.8352,0.6757,0.9142,0.5283,1.0000,0.4177,0.5530,0.4423,0.5214,0.2359,0.4966,0.1106,0.4695,0.0000,0.4312,0.4742,0.3544,0.2629,0.3025,0.1302,0.2528,0.0197,0.3386,0.5553,0.2348,0.3735,0.1625,0.2604,0.1038,0.1572,0.2731,0.6708,0.1512,0.5725,0.0700,0.5037,0.0000,0.4275
0.5878,1.0000,0.7365,0.8526,0.8333,0.6732,0.9144,0.5258,1.0000,0.4152,0.5518,0.4423,0.5203,0.2359,0.4955,0.1106,0.4707,0.0000,0.4279,0.4717,0.3536,0.2604,0.2995,0.1278,0.2523,0.0221,0.3378,0.5504,0.2342,0.3686,0.1622,0.2580,0.1036,0.1572,0.2725,0.6658,0.1486,0.5700,0.0676,0.4988,0.0000,0.4251
0.5888,1.0000,0.7348,0.8550,0.8315,0.6781,0.9146,0.5283,1.0000,0.4177,0.5528,0.4447,0.5213,0.2359,0.4989,0.1106,0.4742,0.0000,0.4292,0.4742,0.3528,0.2604,0.3011,0.1302,0.2539,0.0221,0.3371,0.5528,0.2337,0.3710,0.1640,0.2580,0.1034,0.1572,0.2719,0.6683,0.1506,0.5700,0.0697,0.4988,0.0000,0.4251
0.5897,1.0000,0.7354,0.8533,0.8341,0.6773,0.9126,0.5306,1.0000,0.4230,0.5516,0.4450,0.5224,0.2372,0.5022,0.1125,0.4776,0.0000,0.4305,0.4743,0.3543,0.2616,0.3049,0.1296,0.2578,0.0220,0.3386,0.5526,0.2354,0.3716,0.1659,0.2592,0.1076,0.1589,0.2735,0.6675,0.1502,0.5697,0.0695,0.4988,0.0000,0.4254
0.5874,1.0000,0.7332,0.8550,0.8341,0.6806,0.9148,0.5332,1.0000,0.4201,0.5516,0.4423,0.5224,0.2359,0.5000,0.1106,0.4776,0.0000,0.4305,0.4742,0.3543,0.2604,0.3027,0.1302,0.2556,0.0221,0.3386,0.5528,0.2354,0.3686,0.1659,0.2580,0.1076,0.1572,0.2735,0.6683,0.1502,0.5676,0.0695,0.4988,0.0000,0.4251
0.5399,1.0000,0.7239,0.8678,0.8528,0.7011,0.9264,0.5517,1.0000,0.4195,0.5767,0.4598,0.5521,0.2586,0.5337,0.1322,0.5092,0.0230,0.4356,0.4770,0.3681,0.2586,0.3252,0.1207,0.2761,0.0000,0.3190,0.5402,0.2270,0.3448,0.1656,0.2241,0.1104,0.1034,0.2270,0.6494,0.1227,0.5115,0.0552,0.4195,0.0000,0.3161
0.5188,1.0000,0.7063,0.8728,0.8438,0.6994,0.9250,0.5549,1.0000,0.4220,0.5625,0.4566,0.5500,0.2543,0.5312,0.1272,0.5125,0.0231,0.4250,0.4682,0.3625,0.2543,0.3187,0.1214,0.2750,0.0000,0.3125,0.5318,0.2250,0.3353,0.1625,0.2139,0.1125,0.0983,0.2188,0.6301,0.1125,0.4971,0.0500,0.4046,0.0000,0.3064
0.5000,1.0000,0.6975,0.8779,0.8395,0.7035,0.9198,0.5465,1.0000,0.4302,0.5556,0.4535,0.5432,0.2558,0.5247,0.1279,0.5000,0.0233,0.4198,0.4651,0.3642,0.2500,0.3210,0.1163,0.2778,0.0000,0.3025,0.5291,0.2222,0.3314,0.1605,0.2093,0.1111,0.0988,0.2099,0.6279,0.1049,0.4884,0.0494,0.3953,0.0000,0.2965
0.4658,1.0000,0.6770,0.8883,0.8137,0.7318,0.9006,0.5866,1.0000,0.4693,0.5590,0.4749,0.5528,0.2793,0.5466,0.1564,0.5404,0.0447,0.4099,0.4749,0.3727,0.2570,0.3416,0.1229,0.3106,0.0000,0.2919,0.5307,0.2112,0.3352,0.1615,0.2123,0.1242,0.1006,0.1863,0.6201,0.0932,0.4804,0.0435,0.3855,0.0000,0.2905
0.4667,1.0000,0.6667,0.8876,0.8061,0.7247,0.8970,0.5730,1.0000,0.4494,0.5455,0.4607,0.5455,0.2697,0.5394,0.1461,0.5333,0.0337,0.4061,0.4663,0.3697,0.2528,0.3394,0.1180,0.3030,0.0000,0.2909,0.5225,0.2182,0.3258,0.1697,0.2022,0.1273,0.0899,0.1879,0.6124,0.0970,0.4719,0.0424,0.3764,0.0000,0.2753
0.6164,1.0000,0.7808,0.8447,0.8836,0.6460,0.9521,0.4720,1.0000,0.3230,0.5822,0.4410,0.5205,0.2360,0.4726,0.1118,0.4247,0.0000,0.4384,0.4720,0.3356,0.2609,0.2671,0.1304,0.1986,0.0186,0.3288,0.5528,0.2055,0.3602,0.1301,0.2422,0.0616,0.1366,0.2466,0.6646,0.1301,0.5404,0.0548,0.4534,0.0000,0.3665
0.6345,1.0000,0.8069,0.8415,0.9034,0.6463,0.9517,0.4695,1.0000,0.3232,0.5931,0.4268,0.5310,0.2256,0.4759,0.1098,0.4138,0.0000,0.4483,0.4573,0.3517,0.2500,0.2690,0.1220,0.2000,0.0122,0.3379,0.5427,0.2207,0.3598,0.1310,0.2439,0.0552,0.1402,0.2552,0.6585,0.1379,0.5366,0.0621,0.4512,0.0000,0.3598
0.6164,1.0000,0.7877,0.8424,0.8904,0.6485,0.9521,0.4788,1.0000,0.3333,0.5822,0.4242,0.5342,0.2242,0.4795,0.1030,0.4247,0.0000,0.4452,0.4545,0.3562,0.2485,0.2808,0.1152,0.2123,0.0061,0.3356,0.5333,0.2260,0.3515,0.1438,0.2364,0.0685,0.1273,0.2534,0.6485,0.1438,0.5212,0.0685,0.4364,0.0000,0.3455
0.4629,1.0000,0.6343,0.8779,0.7600,0.7209,0.8857,0.5930,1.0000,0.5174,0.5200,0.4360,0.5371,0.2326,0.5371,0.1105,0.5314,0.0000,0.3943,0.4477,0.3714,0.2384,0.3486,0.1047,0.3257,0.0000,0.2857,0.5058,0.2286,0.3256,0.1943,0.2151,0.1657,0.1221,0.1886,0.5988,0.0971,0.4942,0.0400,0.4186,0.0000,0.3372
0.5899,1.0000,0.7247,0.8421,0.8090,0.6491,0.8989,0.4912,1.0000,0.3918,0.5281,0.4327,0.4888,0.2281,0.4607,0.1053,0.4326,0.0000,0.4101,0.4737,0.3371,0.2749,0.2865,0.1520,0.2472,0.0526,0.3202,0.5556,0.2191,0.3977,0.1573,0.3041,0.1067,0.2222,0.2584,0.6725,0.1404,0.5965,0.0618,0.5439,0.0000,0.4854
0.6011,1.0000,0.7303,0.8412,0.8146,0.6471,0.9045,0.4882,1.0000,0.3882,0.5337,0.4353,0.4944,0.2294,0.4607,0.1059,0.4270,0.0000,0.4101,0.4765,0.3371,0.2765,0.2865,0.1529,0.2416,0.0529,0.3258,0.5588,0.2247,0.4000,0.1573,0.3059,0.1067,0.2235,0.2697,0.6765,0.1461,0.6000,0.0674,0.5471,0.0000,0.4882
